PUBLICATION_DATE,TAXA_ID,ALGAL_GROUP,CLASS,FAMILY,GENUS,ORDER,PHYLUM,SPECIES,TARGET_TAXON
4/25/2021,5190,DIATOM,BACILLARIOPHYCEAE,SELLAPHORACEAE,FALLACIA,NAVICULALES,BACILLARIOPHYTA,,FALLACIA
4/25/2021,5191,DIATOM,BACILLARIOPHYCEAE,FRAGILARIACEAE,FRAGILARIA,FRAGILARIALES,BACILLARIOPHYTA,RECAPITELLATA,FRAGILARIA RECAPITELLATA
4/25/2021,5192,DIATOM,BACILLARIOPHYCEAE,FRAGILARIACEAE,FRAGILARIA,FRAGILARIALES,BACILLARIOPHYTA,TENERA,FRAGILARIA TENERA
4/25/2021,5193,DIATOM,BACILLARIOPHYCEAE,FRAGILARIACEAE,,PENNALES,BACILLARIOPHYTA,,FRAGILARIACEAE
4/25/2021,5194,DIATOM,BACILLARIOPHYCEAE,GOMPHONEMATACEAE,,PENNALES,BACILLARIOPHYTA,,GOMPHONEMATACEAE
4/25/2021,5195,DINOFLAGELLATES,DINOPHYCEAE,GYMNODINIACEAE,GYRODINIUM,GYMNODINIALES,MIOZOA,,GYRODINIUM
4/25/2021,5196,GREEN ALGAE,CHLOROPHYCEAE,DUNALIELLACEAE,HAFNIOMONAS,CHLAMYDOMONADALES,CHLOROPHYTA,,HAFNIOMONAS
4/25/2021,5197,DIATOM,BACILLARIOPHYCEAE,NAVICULACEAE,HIPPODONTA,NAVICULALES,BACILLARIOPHYTA,CAPITATA,HIPPODONTA CAPITATA
4/25/2021,5198,GREEN ALGAE,TREBOUXIOPHYCEAE,CHLORELLACEAE,KERATOCOCCUS,CHLORELLALES,CHLOROPHYTA,,KERATOCOCCUS
4/25/2021,5199,GREEN ALGAE,TREBOUXIOPHYCEAE,KOLIELLACEAE,KOLIELLA,PRASIOLALES,CHLOROPHYTA,,KOLIELLA
4/25/2021,5200,GOLDEN ALGAE,CHRYSOPHYCEAE,STYLOCOCCACEAE,LAGYNION,HIBBERDIALES,OCHROPHYTA,,LAGYNION
4/25/2021,5201,BLUE-GREEN ALGAE,CYANOPHYCEAE,LEPTOLYNGBYACEAE,LEIBLEINIA,SYNECHOCOCCALES,CYANOBACTERIA,,LEIBLEINIA
4/25/2021,5202,GREEN ALGAE,TREBOUXIOPHYCEAE,TREBOUXIOPHYCEAE INCERTAE SEDIS,LEMMERMANNIA,TREBOUXIOPHYCEAE ORDO INCERTAE SEDIS,CHLOROPHYTA,TRIANGULARIS,LEMMERMANNIA TRIANGULARIS
4/25/2021,5203,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,LIMNOCOCCUS,SYNECHOCOCCALES,CYANOBACTERIA,LIMNETICUS,LIMNOCOCCUS LIMNETICUS
4/25/2021,5204,BLUE-GREEN ALGAE,CYANOPHYCEAE,LEPTOLYNGBYACEAE,LIMNOLYNGBYA,SYNECHOCOCCALES,CYANOBACTERIA,CIRCUMCRETA,LIMNOLYNGBYA CIRCUMCRETA
4/25/2021,5205,GREEN ALGAE,CHLOROPHYCEAE,CHLAMYDOMONADACEAE,LOBOMONAS,CHLAMYDOMONADALES,CHLOROPHYTA,,LOBOMONAS
4/25/2021,5206,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,MACROSPERMUM,NOSTOCALES,CYANOBACTERIA,,MACROSPERMUM
4/25/2021,5207,GOLDEN ALGAE,SYNUROPHYCEAE,MALLOMONADACEAE,MALLOMONAS,SYNURALES,OCHROPHYTA,AKROKOMOS,MALLOMONAS AKROKOMOS
4/25/2021,5208,GOLDEN ALGAE,SYNUROPHYCEAE,MALLOMONADACEAE,MALLOMONAS,SYNURALES,OCHROPHYTA,PSEUDOCORONATA,MALLOMONAS PSEUDOCORONATA
4/25/2021,5209,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,MERISMOPEDIA,SYNECHOCOCCALES,CYANOBACTERIA,TRANQUILLA,MERISMOPEDIA TRANQUILLA
4/25/2021,5210,GREEN ALGAE,CHLOROPHYCEAE,HYDRODICTYACEAE,MONACTINUS,SPHAEROPLEALES,CHLOROPHYTA,SIMPLEX,MONACTINUS SIMPLEX
4/25/2021,5211,GREEN ALGAE,CHLOROPHYCEAE,SELENASTRACEAE,MONORAPHIDIUM,SPHAEROPLEALES,CHLOROPHYTA,LITORALE,MONORAPHIDIUM LITORALE
4/25/2021,5212,GREEN ALGAE,TREBOUXIOPHYCEAE,CHLORELLACEAE,MUCIDOSPHAERIUM,CHLORELLALES,CHLOROPHYTA,PULCHELLUM,MUCIDOSPHAERIUM PULCHELLUM
4/25/2021,5213,BLUE-GREEN ALGAE,CYANOPHYCEAE,APHANOTHECACEAE,MYXOBAKTRON,CHROOCOCCALES,CYANOBACTERIA,,MYXOBAKTRON
4/25/2021,5214,DIATOM,BACILLARIOPHYCEAE,NAVICULACEAE,NAVICULA,NAVICULALES,BACILLARIOPHYTA,VENETA,NAVICULA VENETA
4/25/2021,5215,DIATOM,BACILLARIOPHYCEAE,NAVICULACEAE,,PENNALES,BACILLARIOPHYTA,,NAVICULACEAE
4/25/2021,5216,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,NOSTOC,NOSTOCALES,CYANOBACTERIA,,NOSTOC
4/25/2021,5217,GOLDEN ALGAE,CHRYSOPHYCEAE,CHROMULINACEAE,OCHROMONAS,CHROMULINALES,OCHROPHYTA,NANA,OCHROMONAS NANA
4/25/2021,5218,DIATOM,BACILLARIOPHYCEAE,FRAGILARIACEAE,ODONTIDIUM,FRAGILARIALES,BACILLARIOPHYTA,MESODON,ODONTIDIUM MESODON
4/25/2021,5219,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,PANNUS,SYNECHOCOCCALES,CYANOBACTERIA,,PANNUS
4/25/2021,5220,DIATOM,MEDIOPHYCEAE,STEPHANODISCACEAE,PANTOCSEKIELLA,STEPHANODISCALES,BACILLARIOPHYTA,OCELLATA,PANTOCSEKIELLA OCELLATA
4/25/2021,5221,GREEN ALGAE,PEDINOPHYCEAE,PEDINOMONADACEAE,PEDINOMONAS,PEDINOMONADALES,CHLOROPHYTA,,PEDINOMONAS
4/25/2021,5222,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,CHARACIOPSIDACEAE,PERONIELLA,MISCHOCOCCALES,OCHROPHYTA,,PERONIELLA
4/25/2021,5223,CRYPTOPHYTES,CRYPTOPHYCEAE,GEMINIGERACEAE,PLAGIOSELMIS,PYRENOMONADALES,CRYPTOPHYTA,,PLAGIOSELMIS
4/25/2021,5224,,COCCOLITHOPHYCEAE,PRYMNESIACEAE,PRYMNESIUM,PRYMNESIALES,HAPTOPHYTA,,PRYMNESIUM
4/25/2021,5225,,COCCOLITHOPHYCEAE,PRYMNESIACEAE,PRYMNESIUM,PRYMNESIALES,HAPTOPHYTA,PARVUM,PRYMNESIUM PARVUM
4/25/2021,5226,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PSEUDANABAENA,SYNECHOCOCCALES,CYANOBACTERIA,ARCUATA,PSEUDANABAENA ARCUATA
4/25/2021,5227,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PSEUDANABAENA,SYNECHOCOCCALES,CYANOBACTERIA,BICEPS,PSEUDANABAENA BICEPS
4/25/2021,5228,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PSEUDANABAENA,SYNECHOCOCCALES,CYANOBACTERIA,ENDOPHYTICA,PSEUDANABAENA ENDOPHYTICA
4/25/2021,5229,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PSEUDANABAENA,SYNECHOCOCCALES,CYANOBACTERIA,MUCICOLA,PSEUDANABAENA MUCICOLA
4/25/2021,5230,GREEN ALGAE,ULVOPHYCEAE,ULVALES INCERTAE SEDIS,PSEUDENDOCLONIUM,ULVALES,CHLOROPHYTA,,PSEUDENDOCLONIUM
4/25/2021,5231,,EUSTIGMATOPHYCEAE,PSEUDOCHARACIOPSIDACEAE,PSEUDOKEPHYRION,EUSTIGMATALES,OCHROPHYTA,,PSEUDOCHARACIOPSIS
4/25/2021,5232,GREEN ALGAE,CHLOROPHYCEAE,HYDRODICTYACEAE,PSEUDOPEDIASTRUM,SPHAEROPLEALES,CHLOROPHYTA,BORYANUM,PSEUDOPEDIASTRUM BORYANUM
4/25/2021,5233,GREEN ALGAE,CHLOROPHYCEAE,CHARACIACEAE,PSEUDOSCHROEDERIA,SPHAEROPLEALES,CHLOROPHYTA,ROBUSTA,PSEUDOSCHROEDERIA ROBUSTA
4/25/2021,5234,DIATOM,BACILLARIOPHYCEAE,STAUROSIRACEAE,PSEUDOSTAUROSIRA,FRAGILARIALES,BACILLARIOPHYTA,ROBUSTA,PSEUDOSTAUROSIRA ROBUSTA
4/25/2021,5235,GREEN ALGAE,CHLOROPHYCEAE,PHACOTACEAE,PTEROMONAS,CHLAMYDOMONADALES,CHLOROPHYTA,,PTEROMONAS
4/25/2021,5236,BLUE-GREEN ALGAE,CYANOPHYCEAE,APHANIZOMENONACEAE,RAPHIDIOPSIS,NOSTOCALES,CYANOBACTERIA,SETIGERA,RAPHIDIOPSIS SETIGERA
4/25/2021,5237,GREEN ALGAE,PEDINOPHYCEAE,SCOURFIELDIACEAE,SCOURFIELDIA,SCOURFIELDIALES,CHLOROPHYTA,,SCOURFIELDIA
4/25/2021,5238,BLUE-GREEN ALGAE,CYANOPHYCEAE,ENTOPHYSALIDACEAE,SIPHONONEMA,CHROOCOCCALES,CYANOBACTERIA,,SIPHONONEMA
4/25/2021,5239,DIATOM,MEDIOPHYCEAE,SKELETONEMATACEAE,SKELETONEMA,THALASSIOSIRALES,BACILLARIOPHYTA,,SKELETONEMA
4/25/2021,5240,GREEN ALGAE,CHLOROPHYCEAE,DUNALIELLACEAE,SPERMATOZOPSIS,CHLAMYDOMONADALES,CHLOROPHYTA,,SPERMATOZOPSIS
4/25/2021,5241,GREEN ALGAE,CHLOROPHYCEAE,DUNALIELLACEAE,SPERMATOZOPSIS,CHLAMYDOMONADALES,CHLOROPHYTA,EXSULTANS,SPERMATOZOPSIS EXSULTANS
4/25/2021,5242,GREEN ALGAE,CHLOROPHYCEAE,SPHAEROCYSTIDACEAE,SPHAEROCYSTIS,CHLAMYDOMONADALES,CHLOROPHYTA,PLANCTONICA,SPHAEROCYSTIS PLANCTONICA
4/25/2021,5243,GREEN ALGAE,CONJUGATOPHYCEAE (ZYGNEMATOPHYCEAE),DESMIDIACEAE,STAURODESMUS,DESMIDIALES,CHAROPHYTA,CUSPIDATUS,STAURODESMUS CUSPIDATUS
4/25/2021,5244,DIATOM,BACILLARIOPHYCEAE,STAURONEIDACEAE,STAURONEIS,NAVICULALES,BACILLARIOPHYTA,SMITHII,STAURONEIS SMITHII
4/25/2021,5245,DIATOM,BACILLARIOPHYCEAE,STAUROSIRACEAE,STAUROSIRELLA,FRAGILARIALES,BACILLARIOPHYTA,PINNATA,STAUROSIRELLA PINNATA
4/25/2021,5246,DIATOM,MEDIOPHYCEAE,STEPHANODISCACEAE,STEPHANODISCUS,STEPHANODISCALES,BACILLARIOPHYTA,HANTZSCHII,STEPHANODISCUS HANTZSCHII
4/25/2021,5247,GOLDEN ALGAE,CHRYSOPHYCEAE,STYLOCOCCACEAE,STEPHANOPOROS,HIBBERDIALES,OCHROPHYTA,,STEPHANOPOROS
4/25/2021,5248,,PHAEOTHAMNIOPHYCEAE,PHAEOTHAMNIACEAE,STICHOGLOEA,PHAEOTHAMNIALES,OCHROPHYTA,,STICHOGLOEA
4/25/2021,5249,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,SYNECHOCOCCUS,SYNECHOCOCCALES,CYANOBACTERIA,EPIGLOEICUS,SYNECHOCOCCUS EPIGLOEICUS
4/25/2021,5250,GREEN ALGAE,CHLOROPHYCEAE,TETRABAENACEAE,TETRABAENA,CHLAMYDOMONADALES,CHLOROPHYTA,SOCIALIS,TETRABAENA SOCIALIS
4/25/2021,5251,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,TETRADESMUS,SPHAEROPLEALES,CHLOROPHYTA,DIMORPHUS,TETRADESMUS DIMORPHUS
4/25/2021,5252,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,TETRADESMUS,SPHAEROPLEALES,CHLOROPHYTA,LAGERHEIMII,TETRADESMUS LAGERHEIMII
4/25/2021,5253,GREEN ALGAE,CHLOROPHYCEAE,HYDRODICTYACEAE,TETRAEDRON,SPHAEROPLEALES,CHLOROPHYTA,LUNULA,TETRAEDRON LUNULA
4/25/2021,5254,GREEN ALGAE,CHLOROPHYCEAE,TETRASPORACEAE,TETRASPORA,CHLAMYDOMONADALES,CHLOROPHYTA,,TETRASPORA
4/25/2021,5255,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,TETRASTRUM,SPHAEROPLEALES,CHLOROPHYTA,STAUROGENIIFORME,TETRASTRUM STAUROGENIIFORME
4/25/2021,5256,GREEN ALGAE,CHLOROPHYCEAE,TREUBARIACEAE,TREUBARIA,SPHAEROPLEALES,CHLOROPHYTA,SETIGERA,TREUBARIA SETIGERA
4/25/2021,5257,DIATOM,BACILLARIOPHYCEAE,ULNARIACEAE,ULNARIA,LICMOPHORALES,BACILLARIOPHYTA,,ULNARIA
4/25/2021,5258,DIATOM,BACILLARIOPHYCEAE,ULNARIACEAE,ULNARIA,LICMOPHORALES,BACILLARIOPHYTA,ULNA,ULNARIA ULNA
4/25/2021,5259,DIATOM,COSCINODISCOPHYCEAE,RHIZOSOLENIACEAE,UROSOLENIA,RHIZOSOLENIALES,BACILLARIOPHYTA,,UROSOLENIA
4/25/2021,5260,GREEN ALGAE,CHLOROPHYCEAE,CHLAMYDOMONADACEAE,VITREOCHLAMYS,CHLAMYDOMONADALES,CHLOROPHYTA,,VITREOCHLAMYS
4/25/2021,5261,GREEN ALGAE,CHLOROPHYCEAE,CHLAMYDOMONADACEAE,VITREOCHLAMYS,CHLAMYDOMONADALES,CHLOROPHYTA,FLUVIATILIS,VITREOCHLAMYS FLUVIATILIS
4/25/2021,5262,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,WILLEA,SPHAEROPLEALES,CHLOROPHYTA,CRUCIFERA,WILLEA CRUCIFERA
4/25/2021,5263,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,WILLEA,SPHAEROPLEALES,CHLOROPHYTA,RECTANGULARIS,WILLEA RECTANGULARIS
